"ID" "Year" "LAI_Q75" "Municipality"
"Vilnius.2010" 48 2010 4.14628387324565 "Vilnius"
"Siauliai.2011" 1 2011 3.97950069508804 "Siauliai"
"Akmene.2011" 2 2011 3.57369069624153 "Akmene"
"Joniskis.2011" 3 2011 3.5263829390948 "Joniskis"
"Kelme.2011" 4 2011 4.0696461038961 "Kelme"
"Pakruojis.2011" 5 2011 3.45999673042341 "Pakruojis"
"Radviliskis.2011" 6 2011 3.61331041919396 "Radviliskis"
"Alytus.2011" 7 2011 3.67894814814815 "Alytus"
"Druskininkai.2011" 8 2011 2.73267045454545 "Druskininkai"
"Lazdijai.2011" 9 2011 3.49811535281147 "Lazdijai"
"Varena.2011" 10 2011 3.49356326318524 "Varena"
"Birstonas.2011" 11 2011 3.3046875 "Birstonas"
"Jonava.2011" 12 2011 3.8604844330855 "Jonava"
"Kedainiai.2011" 13 2011 3.68984140451638 "Kedainiai"
"Kaisiadorys.2011" 14 2011 4.00219395280236 "Kaisiadorys"
"Kaunas.2011" 15 2011 3.70401015581525 "Kaunas"
"Prienai.2011" 16 2011 3.78238551051051 "Prienai"
"Raseiniai.2011" 17 2011 3.63681215083799 "Raseiniai"
"Silute.2011" 18 2011 4.03295245751034 "Silute"
"Klaipeda.2011" 19 2011 3.60276831345826 "Klaipeda"
"Kretinga.2011" 20 2011 3.33092148669452 "Kretinga"
"Neringa.2011" 21 2011 2.6589880952381 "Neringa"
"Palanga.2011" 22 2011 3.66880341880342 "Palanga"
"Skuodas.2011" 23 2011 3.46602156640182 "Skuodas"
"Sakiai.2011" 24 2011 3.70721671091239 "Sakiai"
"Marijampole.2011" 25 2011 3.67996298788694 "Marijampole"
"Vilkaviskis.2011" 26 2011 3.44696620583717 "Vilkaviskis"
"Birzai.2011" 27 2011 3.62002045886307 "Birzai"
"Kupiskis.2011" 28 2011 3.74511131167268 "Kupiskis"
"Panevezys.2011" 29 2011 3.80412909937581 "Panevezys"
"Pasvalys.2011" 30 2011 3.28024085263511 "Pasvalys"
"Rokiskis.2011" 31 2011 3.79941598734639 "Rokiskis"
"Silale.2011" 32 2011 4.51403119092628 "Silale"
"Jurbarkas.2011" 33 2011 3.6963424264178 "Jurbarkas"
"Taurage.2011" 34 2011 4.35474058345643 "Taurage"
"Mazeikiai.2011" 35 2011 3.32095344864403 "Mazeikiai"
"Plunge.2011" 36 2011 4.37475902840252 "Plunge"
"Telsiai.2011" 37 2011 4.14872174176908 "Telsiai"
"Anyksciai.2011" 38 2011 3.94631013119534 "Anyksciai"
"Ignalina.2011" 39 2011 4.0621129907437 "Ignalina"
"Moletai.2011" 40 2011 4.15507595557007 "Moletai"
"Utena.2011" 41 2011 4.48532578937762 "Utena"
"Zarasai.2011" 42 2011 4.38013567656165 "Zarasai"
"Salcininkai.2011" 43 2011 3.91391519287007 "Salcininkai"
"Sirvintos.2011" 44 2011 4.02820607857672 "Sirvintos"
"Svencionys.2011" 45 2011 3.93110788276908 "Svencionys"
"Trakai.2011" 46 2011 3.99464006259781 "Trakai"
"Ukmerge.2011" 47 2011 3.99511249030256 "Ukmerge"
"Vilnius.2011" 48 2011 4.11929340630241 "Vilnius"
"Siauliai.2012" 1 2012 3.91248551899907 "Siauliai"
"Akmene.2012" 2 2012 3.61154241117273 "Akmene"
"Joniskis.2012" 3 2012 3.95923821940771 "Joniskis"
"Kelme.2012" 4 2012 4.02361688311688 "Kelme"
"Pakruojis.2012" 5 2012 3.84584763773091 "Pakruojis"
"Radviliskis.2012" 6 2012 3.85953969537674 "Radviliskis"
"Alytus.2012" 7 2012 3.7429037037037 "Alytus"
"Druskininkai.2012" 8 2012 2.74005681818182 "Druskininkai"
"Lazdijai.2012" 9 2012 3.35553335170893 "Lazdijai"
"Varena.2012" 10 2012 3.57570148090413 "Varena"
"Birstonas.2012" 11 2012 3.32375 "Birstonas"
"Jonava.2012" 12 2012 4.11941217472119 "Jonava"
"Kedainiai.2012" 13 2012 4.02437344994126 "Kedainiai"
"Kaisiadorys.2012" 14 2012 4.05354443215339 "Kaisiadorys"
"Kaunas.2012" 15 2012 3.85274415692821 "Kaunas"
"Prienai.2012" 16 2012 3.80462180930931 "Prienai"
"Raseiniai.2012" 17 2012 3.81805865921788 "Raseiniai"
"Silute.2012" 18 2012 3.86663412953606 "Silute"
"Klaipeda.2012" 19 2012 3.60274701873935 "Klaipeda"
"Kretinga.2012" 20 2012 3.75399714097207 "Kretinga"
"Neringa.2012" 21 2012 2.75708333333333 "Neringa"
"Palanga.2012" 22 2012 3.9261396011396 "Palanga"
"Skuodas.2012" 23 2012 3.62393870601589 "Skuodas"
"Sakiai.2012" 24 2012 3.8556238647478 "Sakiai"
"Marijampole.2012" 25 2012 3.75581763122476 "Marijampole"
"Vilkaviskis.2012" 26 2012 3.65234681686295 "Vilkaviskis"
"Birzai.2012" 27 2012 3.74500949875785 "Birzai"
"Kupiskis.2012" 28 2012 3.78856297633373 "Kupiskis"
"Panevezys.2012" 29 2012 3.94929654215793 "Panevezys"
"Pasvalys.2012" 30 2012 3.70192598187311 "Pasvalys"
"Rokiskis.2012" 31 2012 3.89393174352111 "Rokiskis"
"Silale.2012" 32 2012 4.46514650283554 "Silale"
"Jurbarkas.2012" 33 2012 3.94252692031586 "Jurbarkas"
"Taurage.2012" 34 2012 4.13679837518464 "Taurage"
"Mazeikiai.2012" 35 2012 3.47997544309204 "Mazeikiai"
"Plunge.2012" 36 2012 4.39508739236602 "Plunge"
"Telsiai.2012" 37 2012 4.04362008799879 "Telsiai"
"Anyksciai.2012" 38 2012 3.98371598639456 "Anyksciai"
"Ignalina.2012" 39 2012 4.06455872965209 "Ignalina"
"Moletai.2012" 40 2012 4.16777196994446 "Moletai"
"Utena.2012" 41 2012 4.41838382916591 "Utena"
"Zarasai.2012" 42 2012 4.37857858313604 "Zarasai"
"Salcininkai.2012" 43 2012 3.81201782481549 "Salcininkai"
"Sirvintos.2012" 44 2012 3.99898690387942 "Sirvintos"
"Svencionys.2012" 45 2012 3.93689679130874 "Svencionys"
"Trakai.2012" 46 2012 4.06064162754304 "Trakai"
"Ukmerge.2012" 47 2012 4.17524049650892 "Ukmerge"
"Vilnius.2012" 48 2012 4.07456086150587 "Vilnius"
"Siauliai.2013" 1 2013 4.06997798887859 "Siauliai"
"Akmene.2013" 2 2013 3.66702094886014 "Akmene"
"Joniskis.2013" 3 2013 3.90932669025889 "Joniskis"
"Kelme.2013" 4 2013 4.00966558441558 "Kelme"
"Pakruojis.2013" 5 2013 4.06853032532287 "Pakruojis"
"Radviliskis.2013" 6 2013 4.09443321202318 "Radviliskis"
"Alytus.2013" 7 2013 3.73685185185185 "Alytus"
"Druskininkai.2013" 8 2013 2.91732954545455 "Druskininkai"
"Lazdijai.2013" 9 2013 3.57154423925028 "Lazdijai"
"Varena.2013" 10 2013 3.6759959296787 "Varena"
"Birstonas.2013" 11 2013 3.38625 "Birstonas"
"Jonava.2013" 12 2013 4.03469447026022 "Jonava"
"Kedainiai.2013" 13 2013 3.91827111343167 "Kedainiai"
"Kaisiadorys.2013" 14 2013 3.97342367256637 "Kaisiadorys"
"Kaunas.2013" 15 2013 3.84811839176405 "Kaunas"
"Prienai.2013" 16 2013 3.80263231981982 "Prienai"
"Raseiniai.2013" 17 2013 3.6722032122905 "Raseiniai"
"Silute.2013" 18 2013 4.03083371612311 "Silute"
"Klaipeda.2013" 19 2013 3.98849659284497 "Klaipeda"
"Kretinga.2013" 20 2013 4.09518913569386 "Kretinga"
"Neringa.2013" 21 2013 2.87291666666667 "Neringa"
"Palanga.2013" 22 2013 4.0957264957265 "Palanga"
"Skuodas.2013" 23 2013 3.73137911464245 "Skuodas"
"Sakiai.2013" 24 2013 3.90906455218667 "Sakiai"
"Marijampole.2013" 25 2013 3.88061911170929 "Marijampole"
"Vilkaviskis.2013" 26 2013 3.84699180747568 "Vilkaviskis"
"Birzai.2013" 27 2013 3.77524477568318 "Birzai"
"Kupiskis.2013" 28 2013 3.56291115122343 "Kupiskis"
"Panevezys.2013" 29 2013 4.13484840978896 "Panevezys"
"Pasvalys.2013" 30 2013 3.81788771399799 "Pasvalys"
"Rokiskis.2013" 31 2013 3.63609624041854 "Rokiskis"
"Silale.2013" 32 2013 4.35098771266541 "Silale"
"Jurbarkas.2013" 33 2013 3.92183058147882 "Jurbarkas"
"Taurage.2013" 34 2013 4.02251661742984 "Taurage"
"Mazeikiai.2013" 35 2013 3.59650864830237 "Mazeikiai"
"Plunge.2013" 36 2013 4.49038041382856 "Plunge"
"Telsiai.2013" 37 2013 3.96912077074799 "Telsiai"
"Anyksciai.2013" 38 2013 3.97928206997085 "Anyksciai"
"Ignalina.2013" 39 2013 4.00830274497287 "Ignalina"
"Moletai.2013" 40 2013 4.15275645213982 "Moletai"
"Utena.2013" 41 2013 4.32916134331082 "Utena"
"Zarasai.2013" 42 2013 4.23116463303588 "Zarasai"
"Salcininkai.2013" 43 2013 3.96997284500766 "Salcininkai"
"Sirvintos.2013" 44 2013 4.00913639733136 "Sirvintos"
"Svencionys.2013" 45 2013 3.99251200101061 "Svencionys"
"Trakai.2013" 46 2013 4.10489045383412 "Trakai"
"Ukmerge.2013" 47 2013 4.11303335919317 "Ukmerge"
"Vilnius.2013" 48 2013 4.26510504016241 "Vilnius"
"Siauliai.2014" 1 2014 4.06811573215941 "Siauliai"
"Akmene.2014" 2 2014 3.7620045183816 "Akmene"
"Joniskis.2014" 3 2014 4.28261780592289 "Joniskis"
"Kelme.2014" 4 2014 4.12619155844156 "Kelme"
"Pakruojis.2014" 5 2014 4.08832352460356 "Pakruojis"
"Radviliskis.2014" 6 2014 4.1967819113088 "Radviliskis"
"Alytus.2014" 7 2014 3.64624074074074 "Alytus"
"Druskininkai.2014" 8 2014 2.80284090909091 "Druskininkai"
"Lazdijai.2014" 9 2014 3.5143743109151 "Lazdijai"
"Varena.2014" 10 2014 3.53937169827661 "Varena"
"Birstonas.2014" 11 2014 3.3803125 "Birstonas"
"Jonava.2014" 12 2014 4.165625 "Jonava"
"Kedainiai.2014" 13 2014 4.22998629421746 "Kedainiai"
"Kaisiadorys.2014" 14 2014 3.9742671460177 "Kaisiadorys"
"Kaunas.2014" 15 2014 3.91809265442404 "Kaunas"
"Prienai.2014" 16 2014 3.74610548048048 "Prienai"
"Raseiniai.2014" 17 2014 3.80210195530726 "Raseiniai"
"Silute.2014" 18 2014 3.68165480018374 "Silute"
"Klaipeda.2014" 19 2014 3.5835604770017 "Klaipeda"
"Kretinga.2014" 20 2014 3.80048383549593 "Kretinga"
"Neringa.2014" 21 2014 2.58690476190476 "Neringa"
"Palanga.2014" 22 2014 3.74565527065527 "Palanga"
"Skuodas.2014" 23 2014 3.48751418842225 "Skuodas"
"Sakiai.2014" 24 2014 3.94654883331005 "Sakiai"
"Marijampole.2014" 25 2014 3.80519179004038 "Marijampole"
"Vilkaviskis.2014" 26 2014 3.74569039085168 "Vilkaviskis"
"Birzai.2014" 27 2014 3.92513517463101 "Birzai"
"Kupiskis.2014" 28 2014 3.90388086642599 "Kupiskis"
"Panevezys.2014" 29 2014 4.11914941048251 "Panevezys"
"Pasvalys.2014" 30 2014 3.7898204095334 "Pasvalys"
"Rokiskis.2014" 31 2014 3.78894330210488 "Rokiskis"
"Silale.2014" 32 2014 4.29428638941399 "Silale"
"Jurbarkas.2014" 33 2014 3.96007896625987 "Jurbarkas"
"Taurage.2014" 34 2014 4.00961041358936 "Taurage"
"Mazeikiai.2014" 35 2014 3.50658765748452 "Mazeikiai"
"Plunge.2014" 36 2014 4.18802853103714 "Plunge"
"Telsiai.2014" 37 2014 3.98830223031406 "Telsiai"
"Anyksciai.2014" 38 2014 3.88169339164237 "Anyksciai"
"Ignalina.2014" 39 2014 3.84465767634855 "Ignalina"
"Moletai.2014" 40 2014 3.88039447892846 "Moletai"
"Utena.2014" 41 2014 4.13877532396423 "Utena"
"Zarasai.2014" 42 2014 4.22870606446913 "Zarasai"
"Salcininkai.2014" 43 2014 3.79081256092466 "Salcininkai"
"Sirvintos.2014" 44 2014 3.93555102545095 "Sirvintos"
"Svencionys.2014" 45 2014 3.81542129863567 "Svencionys"
"Trakai.2014" 46 2014 3.98614371413667 "Trakai"
"Ukmerge.2014" 47 2014 3.99480993017843 "Ukmerge"
"Vilnius.2014" 48 2014 3.98025862829906 "Vilnius"
"Siauliai.2015" 1 2015 4.20178985171455 "Siauliai"
"Akmene.2015" 2 2015 4.06430478537687 "Akmene"
"Joniskis.2015" 3 2015 4.20237008753958 "Joniskis"
"Kelme.2015" 4 2015 4.0522012987013 "Kelme"
"Pakruojis.2015" 5 2015 4.13050923655387 "Pakruojis"
"Radviliskis.2015" 6 2015 4.06137282652649 "Radviliskis"
"Alytus.2015" 7 2015 3.55596666666667 "Alytus"
"Druskininkai.2015" 8 2015 2.83636363636364 "Druskininkai"
"Lazdijai.2015" 9 2015 3.29830485115766 "Lazdijai"
"Varena.2015" 10 2015 3.49667662596345 "Varena"
"Birstonas.2015" 11 2015 3.271875 "Birstonas"
"Jonava.2015" 12 2015 4.01404507434944 "Jonava"
"Kedainiai.2015" 13 2015 4.20865095940478 "Kedainiai"
"Kaisiadorys.2015" 14 2015 3.91917865044248 "Kaisiadorys"
"Kaunas.2015" 15 2015 3.92557735114079 "Kaunas"
"Prienai.2015" 16 2015 3.58686186186186 "Prienai"
"Raseiniai.2015" 17 2015 3.74732541899441 "Raseiniai"
"Silute.2015" 18 2015 3.87507464400551 "Silute"
"Klaipeda.2015" 19 2015 3.82418228279387 "Klaipeda"
"Kretinga.2015" 20 2015 3.73525401363536 "Kretinga"
"Neringa.2015" 21 2015 2.76541666666667 "Neringa"
"Palanga.2015" 22 2015 3.93482905982906 "Palanga"
"Skuodas.2015" 23 2015 3.41586265607264 "Skuodas"
"Sakiai.2015" 24 2015 4.10902962134973 "Sakiai"
"Marijampole.2015" 25 2015 3.65614737550471 "Marijampole"
"Vilkaviskis.2015" 26 2015 3.71458866700802 "Vilkaviskis"
"Birzai.2015" 27 2015 4.06130352184714 "Birzai"
"Kupiskis.2015" 28 2015 3.83067087845969 "Kupiskis"
"Panevezys.2015" 29 2015 4.11469582879223 "Panevezys"
"Pasvalys.2015" 30 2015 4.1388049681101 "Pasvalys"
"Rokiskis.2015" 31 2015 3.83374802287383 "Rokiskis"
"Silale.2015" 32 2015 4.46175330812854 "Silale"
"Jurbarkas.2015" 33 2015 3.98869705671213 "Jurbarkas"
"Taurage.2015" 34 2015 4.01069516248154 "Taurage"
"Mazeikiai.2015" 35 2015 3.64590540251975 "Mazeikiai"
"Plunge.2015" 36 2015 4.39400462665467 "Plunge"
"Telsiai.2015" 37 2015 4.0640191169777 "Telsiai"
"Anyksciai.2015" 38 2015 3.9194545675413 "Anyksciai"
"Ignalina.2015" 39 2015 3.89922199170124 "Ignalina"
"Moletai.2015" 40 2015 3.98694870957204 "Moletai"
"Utena.2015" 41 2015 4.24973535316664 "Utena"
"Zarasai.2015" 42 2015 4.2759925332362 "Zarasai"
"Salcininkai.2015" 43 2015 3.77951190641972 "Salcininkai"
"Sirvintos.2015" 44 2015 3.97926241660489 "Sirvintos"
"Svencionys.2015" 45 2015 3.8626484335523 "Svencionys"
"Trakai.2015" 46 2015 3.77482394366197 "Trakai"
"Ukmerge.2015" 47 2015 4.08770364623739 "Ukmerge"
"Vilnius.2015" 48 2015 4.00609277076529 "Vilnius"
